Time,SYS_1_MAKE-UP AIR UNIT:DesPer 1:Des Heat Mass Flow [kg/s],SYS_1_MAKE-UP AIR UNIT:DesPer 1:Des Heat Cap [W],SYS_1_MAKE-UP AIR UNIT:DesPer 1:Des Cool Mass Flow [kg/s],SYS_1_MAKE-UP AIR UNIT:DesPer 1:Des Sens Cool Cap [W],SYS_1_MAKE-UP AIR UNIT:DesPer 1:Des Tot Cool Cap [W],SYS_1_MAKE-UP AIR UNIT:DesPer 2:Des Heat Mass Flow [kg/s],SYS_1_MAKE-UP AIR UNIT:DesPer 2:Des Heat Cap [W],SYS_1_MAKE-UP AIR UNIT:DesPer 2:Des Cool Mass Flow [kg/s],SYS_1_MAKE-UP AIR UNIT:DesPer 2:Des Sens Cool Cap [W],SYS_1_MAKE-UP AIR UNIT:DesPer 2:Des Tot Cool Cap [W],SYS_4_PSZ_WILD_ST=CORRIDOR/TRANSITION AREA OTHER-SCH-G_FL=BUILDING STORY 10_SCH=G:DesPer 1:Des Heat Mass Flow [kg/s],SYS_4_PSZ_WILD_ST=CORRIDOR/TRANSITION AREA OTHER-SCH-G_FL=BUILDING STORY 10_SCH=G:DesPer 1:Des Heat Cap [W],SYS_4_PSZ_WILD_ST=CORRIDOR/TRANSITION AREA OTHER-SCH-G_FL=BUILDING STORY 10_SCH=G:DesPer 1:Des Cool Mass Flow [kg/s],SYS_4_PSZ_WILD_ST=CORRIDOR/TRANSITION AREA OTHER-SCH-G_FL=BUILDING STORY 10_SCH=G:DesPer 1:Des Sens Cool Cap [W],SYS_4_PSZ_WILD_ST=CORRIDOR/TRANSITION AREA OTHER-SCH-G_FL=BUILDING STORY 10_SCH=G:DesPer 1:Des Tot Cool Cap [W],SYS_4_PSZ_WILD_ST=CORRIDOR/TRANSITION AREA OTHER-SCH-G_FL=BUILDING STORY 10_SCH=G:DesPer 2:Des Heat Mass Flow [kg/s],SYS_4_PSZ_WILD_ST=CORRIDOR/TRANSITION AREA OTHER-SCH-G_FL=BUILDING STORY 10_SCH=G:DesPer 2:Des Heat Cap [W],SYS_4_PSZ_WILD_ST=CORRIDOR/TRANSITION AREA OTHER-SCH-G_FL=BUILDING STORY 10_SCH=G:DesPer 2:Des Cool Mass Flow [kg/s],SYS_4_PSZ_WILD_ST=CORRIDOR/TRANSITION AREA OTHER-SCH-G_FL=BUILDING STORY 10_SCH=G:DesPer 2:Des Sens Cool Cap [W],SYS_4_PSZ_WILD_ST=CORRIDOR/TRANSITION AREA OTHER-SCH-G_FL=BUILDING STORY 10_SCH=G:DesPer 2:Des Tot Cool Cap [W],SYS_6_VAV WITH REHEAT:DesPer 1:Des Heat Mass Flow [kg/s],SYS_6_VAV WITH REHEAT:DesPer 1:Des Heat Cap [W],SYS_6_VAV WITH REHEAT:DesPer 1:Des Cool Mass Flow [kg/s],SYS_6_VAV WITH REHEAT:DesPer 1:Des Sens Cool Cap [W],SYS_6_VAV WITH REHEAT:DesPer 1:Des Tot Cool Cap [W],SYS_6_VAV WITH REHEAT:DesPer 2:Des Heat Mass Flow [kg/s],SYS_6_VAV WITH REHEAT:DesPer 2:Des Heat Cap [W],SYS_6_VAV WITH REHEAT:DesPer 2:Des Cool Mass Flow [kg/s],SYS_6_VAV WITH REHEAT:DesPer 2:Des Sens Cool Cap [W],SYS_6_VAV WITH REHEAT:DesPer 2:Des Tot Cool Cap [W]
11:00:00,3.252730E+00,4.279491E+04,6.742823E+00,1.145548E+05,2.204624E+05,4.289470E+00,2.521532E+05,3.252730E+00,0.000000E+00,0.000000E+00,2.787135E-01,3.666926E+03,7.619070E-01,1.294415E+04,2.491120E+04,4.773252E-01,2.805919E+04,2.787135E-01,0.000000E+00,0.000000E+00,4.381314E-02,0.000000E+00,1.834371E-01,3.116439E+03,5.997632E+03,4.381314E-02,1.259144E+03,4.381314E-02,0.000000E+00,0.000000E+00
12:00:00,3.252730E+00,3.982054E+04,6.534320E+00,1.169876E+05,2.197808E+05,4.001572E+00,2.352293E+05,3.252730E+00,0.000000E+00,0.000000E+00,2.787135E-01,3.412064E+03,7.213333E-01,1.291444E+04,2.426193E+04,4.157300E-01,2.443837E+04,2.787135E-01,0.000000E+00,0.000000E+00,4.381314E-02,0.000000E+00,1.566732E-01,2.805009E+03,5.269680E+03,4.381314E-02,1.259144E+03,4.381314E-02,0.000000E+00,0.000000E+00
13:00:00,3.252730E+00,3.744105E+04,6.536941E+00,1.218166E+05,2.247796E+05,3.940771E+00,2.316552E+05,3.252730E+00,0.000000E+00,0.000000E+00,2.787135E-01,3.208175E+03,7.039587E-01,1.311834E+04,2.420636E+04,3.965787E-01,2.331257E+04,2.787135E-01,0.000000E+00,0.000000E+00,4.381314E-02,0.000000E+00,1.373999E-01,2.560462E+03,4.724642E+03,4.381314E-02,1.259144E+03,4.381314E-02,0.000000E+00,0.000000E+00
14:00:00,3.252730E+00,3.595387E+04,6.609964E+00,1.261995E+05,2.303940E+05,3.895429E+00,2.289898E+05,3.252730E+00,0.000000E+00,0.000000E+00,2.787135E-01,3.080744E+03,7.012908E-01,1.338926E+04,2.444388E+04,3.844243E-01,2.259809E+04,2.787135E-01,0.000000E+00,0.000000E+00,4.381314E-02,0.000000E+00,1.337465E-01,2.553530E+03,4.661808E+03,4.381314E-02,1.259144E+03,4.381314E-02,0.000000E+00,0.000000E+00
15:00:00,3.252730E+00,3.595387E+04,6.988659E+00,1.334297E+05,2.435936E+05,3.857531E+00,2.267620E+05,3.252730E+00,0.000000E+00,0.000000E+00,2.787135E-01,3.080744E+03,7.443562E-01,1.421148E+04,2.594495E+04,3.752257E-01,2.205735E+04,2.787135E-01,0.000000E+00,0.000000E+00,4.381314E-02,0.000000E+00,1.419683E-01,2.710503E+03,4.948384E+03,4.381314E-02,1.259144E+03,4.381314E-02,0.000000E+00,0.000000E+00
16:00:00,3.252730E+00,3.773849E+04,7.615822E+00,1.412252E+05,2.611629E+05,3.824540E+00,2.248226E+05,3.252730E+00,0.000000E+00,0.000000E+00,2.787135E-01,3.233661E+03,8.278975E-01,1.535225E+04,2.839039E+04,3.676878E-01,2.161424E+04,2.787135E-01,0.000000E+00,0.000000E+00,4.381314E-02,0.000000E+00,1.400648E-01,2.597314E+03,4.803123E+03,4.381314E-02,1.259144E+03,4.381314E-02,0.000000E+00,0.000000E+00
17:00:00,3.252730E+00,4.011798E+04,8.037326E+00,1.431618E+05,2.695796E+05,3.761513E+00,2.211177E+05,3.252730E+00,0.000000E+00,0.000000E+00,2.787135E-01,3.437550E+03,8.833543E-01,1.573441E+04,2.962855E+04,3.605665E-01,2.119562E+04,2.787135E-01,0.000000E+00,0.000000E+00,4.381314E-02,0.000000E+00,1.365568E-01,2.432366E+03,4.580245E+03,4.381314E-02,1.259144E+03,4.381314E-02,0.000000E+00,0.000000E+00
18:00:00,3.252730E+00,4.309234E+04,7.996227E+00,1.351179E+05,2.606926E+05,3.722213E+00,2.188074E+05,3.252730E+00,0.000000E+00,0.000000E+00,2.787135E-01,3.692412E+03,8.992248E-01,1.519483E+04,2.931648E+04,3.491212E-01,2.052282E+04,2.787135E-01,0.000000E+00,0.000000E+00,4.381314E-02,0.000000E+00,1.244347E-01,2.102660E+03,4.056813E+03,4.381314E-02,1.259144E+03,4.381314E-02,0.000000E+00,0.000000E+00
19:00:00,3.252730E+00,4.755389E+04,8.831714E+00,1.371218E+05,2.754916E+05,3.359531E+00,1.974874E+05,3.252730E+00,0.000000E+00,0.000000E+00,2.787135E-01,4.074704E+03,8.749587E-01,1.358467E+04,2.729298E+04,3.268647E-01,1.921449E+04,2.787135E-01,0.000000E+00,0.000000E+00,4.381314E-02,0.000000E+00,9.457367E-02,1.468357E+03,2.950079E+03,4.381314E-02,1.259144E+03,4.381314E-02,0.000000E+00,0.000000E+00
20:00:00,3.252730E+00,5.082569E+04,8.699345E+00,1.263163E+05,2.623771E+05,3.301076E+00,1.940512E+05,3.252730E+00,0.000000E+00,0.000000E+00,2.787135E-01,4.355052E+03,8.649469E-01,1.255921E+04,2.608728E+04,3.049659E-01,1.792718E+04,2.787135E-01,0.000000E+00,0.000000E+00,4.381314E-02,0.000000E+00,7.101016E-02,1.031082E+03,2.141706E+03,4.447315E-02,1.278112E+03,4.381314E-02,0.000000E+00,0.000000E+00
21:00:00,3.252730E+00,5.350262E+04,7.535918E+00,1.032212E+05,2.209189E+05,3.299541E+00,1.939610E+05,3.252730E+00,0.000000E+00,0.000000E+00,2.787135E-01,4.584428E+03,7.569697E-01,1.036839E+04,2.219091E+04,3.003054E-01,1.765322E+04,2.787135E-01,0.000000E+00,0.000000E+00,4.381314E-02,0.000000E+00,6.155888E-02,8.431860E+02,1.804627E+03,4.467929E-02,1.284036E+03,4.381314E-02,0.000000E+00,0.000000E+00
22:00:00,3.252730E+00,5.617955E+04,6.790222E+00,8.741900E+04,1.933200E+05,3.302654E+00,1.941439E+05,3.252730E+00,0.000000E+00,0.000000E+00,2.787135E-01,4.813803E+03,6.786301E-01,8.736852E+03,1.932084E+04,2.991267E-01,1.758393E+04,2.787135E-01,0.000000E+00,0.000000E+00,4.381314E-02,0.000000E+00,4.381314E-02,5.640612E+02,1.247376E+03,4.381314E-02,1.259144E+03,4.381314E-02,0.000000E+00,0.000000E+00
23:00:00,3.252730E+00,5.826161E+04,6.400963E+00,7.831037E+04,1.780303E+05,3.303586E+00,1.941988E+05,3.252730E+00,0.000000E+00,0.000000E+00,2.787135E-01,4.992206E+03,6.255851E-01,7.653504E+03,1.739943E+04,2.990345E-01,1.757851E+04,2.787135E-01,0.000000E+00,0.000000E+00,4.381314E-02,0.000000E+00,4.381314E-02,5.360166E+02,1.218577E+03,4.381314E-02,1.259144E+03,4.381314E-02,0.000000E+00,0.000000E+00
24:00:00,3.252730E+00,6.034366E+04,5.995353E+00,6.951048E+04,1.628083E+05,3.307199E+00,1.944111E+05,3.252730E+00,0.000000E+00,0.000000E+00,2.787135E-01,5.170609E+03,5.769010E-01,6.688624E+03,1.566618E+04,2.999489E-01,1.763227E+04,2.787135E-01,0.000000E+00,0.000000E+00,4.381314E-02,0.000000E+00,4.381314E-02,5.079721E+02,1.189779E+03,4.381314E-02,1.259144E+03,4.381314E-02,0.000000E+00,0.000000E+00
Coinc Peak   ,4.289470E+00,8.831714E+00,2.683794E+05,1.528650E+05,4.773252E-01,8.992248E-01,3.171697E+04,1.541565E+04,7.116012E-02,2.007710E-01,2.045068E+03,3.135544E+03
NonCoinc Peak,4.565501E+00,1.012657E+01,2.683794E+05,1.528650E+05,5.395490E-01,9.053519E-01,3.171697E+04,1.541565E+04,7.116012E-02,2.007710E-01,2.045068E+03,3.135544E+03
