Time,SYS_1_MAKE-UP AIR UNIT:DesPer 1:Des Heat Mass Flow [kg/s],SYS_1_MAKE-UP AIR UNIT:DesPer 1:Des Heat Cap [W],SYS_1_MAKE-UP AIR UNIT:DesPer 1:Des Cool Mass Flow [kg/s],SYS_1_MAKE-UP AIR UNIT:DesPer 1:Des Sens Cool Cap [W],SYS_1_MAKE-UP AIR UNIT:DesPer 1:Des Tot Cool Cap [W],SYS_1_MAKE-UP AIR UNIT:DesPer 2:Des Heat Mass Flow [kg/s],SYS_1_MAKE-UP AIR UNIT:DesPer 2:Des Heat Cap [W],SYS_1_MAKE-UP AIR UNIT:DesPer 2:Des Cool Mass Flow [kg/s],SYS_1_MAKE-UP AIR UNIT:DesPer 2:Des Sens Cool Cap [W],SYS_1_MAKE-UP AIR UNIT:DesPer 2:Des Tot Cool Cap [W],SYS_4_PSZ_WILD_ST=CORRIDOR/TRANSITION AREA OTHER-SCH-G_FL=BUILDING STORY 10_SCH=G:DesPer 1:Des Heat Mass Flow [kg/s],SYS_4_PSZ_WILD_ST=CORRIDOR/TRANSITION AREA OTHER-SCH-G_FL=BUILDING STORY 10_SCH=G:DesPer 1:Des Heat Cap [W],SYS_4_PSZ_WILD_ST=CORRIDOR/TRANSITION AREA OTHER-SCH-G_FL=BUILDING STORY 10_SCH=G:DesPer 1:Des Cool Mass Flow [kg/s],SYS_4_PSZ_WILD_ST=CORRIDOR/TRANSITION AREA OTHER-SCH-G_FL=BUILDING STORY 10_SCH=G:DesPer 1:Des Sens Cool Cap [W],SYS_4_PSZ_WILD_ST=CORRIDOR/TRANSITION AREA OTHER-SCH-G_FL=BUILDING STORY 10_SCH=G:DesPer 1:Des Tot Cool Cap [W],SYS_4_PSZ_WILD_ST=CORRIDOR/TRANSITION AREA OTHER-SCH-G_FL=BUILDING STORY 10_SCH=G:DesPer 2:Des Heat Mass Flow [kg/s],SYS_4_PSZ_WILD_ST=CORRIDOR/TRANSITION AREA OTHER-SCH-G_FL=BUILDING STORY 10_SCH=G:DesPer 2:Des Heat Cap [W],SYS_4_PSZ_WILD_ST=CORRIDOR/TRANSITION AREA OTHER-SCH-G_FL=BUILDING STORY 10_SCH=G:DesPer 2:Des Cool Mass Flow [kg/s],SYS_4_PSZ_WILD_ST=CORRIDOR/TRANSITION AREA OTHER-SCH-G_FL=BUILDING STORY 10_SCH=G:DesPer 2:Des Sens Cool Cap [W],SYS_4_PSZ_WILD_ST=CORRIDOR/TRANSITION AREA OTHER-SCH-G_FL=BUILDING STORY 10_SCH=G:DesPer 2:Des Tot Cool Cap [W],SYS_6_VAV WITH REHEAT:DesPer 1:Des Heat Mass Flow [kg/s],SYS_6_VAV WITH REHEAT:DesPer 1:Des Heat Cap [W],SYS_6_VAV WITH REHEAT:DesPer 1:Des Cool Mass Flow [kg/s],SYS_6_VAV WITH REHEAT:DesPer 1:Des Sens Cool Cap [W],SYS_6_VAV WITH REHEAT:DesPer 1:Des Tot Cool Cap [W],SYS_6_VAV WITH REHEAT:DesPer 2:Des Heat Mass Flow [kg/s],SYS_6_VAV WITH REHEAT:DesPer 2:Des Heat Cap [W],SYS_6_VAV WITH REHEAT:DesPer 2:Des Cool Mass Flow [kg/s],SYS_6_VAV WITH REHEAT:DesPer 2:Des Sens Cool Cap [W],SYS_6_VAV WITH REHEAT:DesPer 2:Des Tot Cool Cap [W]
11:00:00,3.312662E+00,5.008780E+04,5.147755E+00,7.734837E+04,1.448343E+05,3.690289E+00,2.451132E+05,3.312662E+00,0.000000E+00,0.000000E+00,2.838488E-01,4.291825E+03,5.677380E-01,8.530633E+03,1.597356E+04,3.610041E-01,2.397831E+04,2.838488E-01,0.000000E+00,0.000000E+00,4.462040E-02,0.000000E+00,1.334133E-01,2.004622E+03,3.753642E+03,4.462040E-02,1.623106E+03,4.462040E-02,0.000000E+00,0.000000E+00
12:00:00,3.312662E+00,4.712520E+04,5.161187E+00,8.216596E+04,1.499436E+05,3.578134E+00,2.376638E+05,3.312662E+00,0.000000E+00,0.000000E+00,2.838488E-01,4.037972E+03,5.520210E-01,8.788160E+03,1.603740E+04,3.361605E-01,2.232817E+04,2.838488E-01,0.000000E+00,0.000000E+00,4.462040E-02,0.000000E+00,1.249877E-01,1.989801E+03,3.631161E+03,4.462040E-02,1.623106E+03,4.462040E-02,0.000000E+00,0.000000E+00
13:00:00,3.312662E+00,4.475513E+04,5.229585E+00,8.699642E+04,1.557660E+05,3.553815E+00,2.360485E+05,3.312662E+00,0.000000E+00,0.000000E+00,2.838488E-01,3.834890E+03,5.479228E-01,9.114934E+03,1.632017E+04,3.291019E-01,2.185932E+04,2.838488E-01,0.000000E+00,0.000000E+00,4.462040E-02,0.000000E+00,1.127814E-01,1.876168E+03,3.359254E+03,4.462040E-02,1.623106E+03,4.462040E-02,0.000000E+00,0.000000E+00
14:00:00,3.312662E+00,4.327383E+04,5.335518E+00,9.114450E+04,1.613668E+05,3.539310E+00,2.350851E+05,3.312662E+00,0.000000E+00,0.000000E+00,2.838488E-01,3.707963E+03,5.586937E-01,9.543939E+03,1.689707E+04,3.253461E-01,2.160986E+04,2.838488E-01,0.000000E+00,0.000000E+00,4.462040E-02,0.000000E+00,1.100791E-01,1.880437E+03,3.329221E+03,4.462040E-02,1.623106E+03,4.462040E-02,0.000000E+00,0.000000E+00
15:00:00,3.312662E+00,4.327383E+04,5.747945E+00,9.818982E+04,1.738402E+05,3.528350E+00,2.343570E+05,3.312662E+00,0.000000E+00,0.000000E+00,2.838488E-01,3.707963E+03,6.123410E-01,1.046037E+04,1.851957E+04,3.227969E-01,2.144055E+04,2.838488E-01,0.000000E+00,0.000000E+00,4.462040E-02,0.000000E+00,1.169327E-01,1.997514E+03,3.536500E+03,4.462040E-02,1.623106E+03,4.462040E-02,0.000000E+00,0.000000E+00
16:00:00,3.312662E+00,4.505139E+04,6.081537E+00,1.006251E+05,1.805842E+05,3.519507E+00,2.337697E+05,3.312662E+00,0.000000E+00,0.000000E+00,2.838488E-01,3.860275E+03,6.625021E-01,1.096176E+04,1.967224E+04,3.208752E-01,2.131290E+04,2.838488E-01,0.000000E+00,0.000000E+00,4.462040E-02,0.000000E+00,1.147918E-01,1.899345E+03,3.408610E+03,4.462040E-02,1.623106E+03,4.462040E-02,0.000000E+00,0.000000E+00
17:00:00,3.312662E+00,4.742146E+04,6.235905E+00,9.871776E+04,1.805949E+05,3.501610E+00,2.325810E+05,3.312662E+00,0.000000E+00,0.000000E+00,2.838488E-01,4.063357E+03,6.829076E-01,1.081080E+04,1.977734E+04,3.191502E-01,2.119832E+04,2.838488E-01,0.000000E+00,0.000000E+00,4.462040E-02,0.000000E+00,1.112114E-01,1.760536E+03,3.220735E+03,4.462040E-02,1.623106E+03,4.462040E-02,0.000000E+00,0.000000E+00
18:00:00,3.312662E+00,5.038406E+04,6.064905E+00,9.058674E+04,1.700828E+05,3.492057E+00,2.319465E+05,3.312662E+00,0.000000E+00,0.000000E+00,2.838488E-01,4.317210E+03,6.741821E-01,1.006973E+04,1.890661E+04,3.166319E-01,2.103106E+04,2.838488E-01,0.000000E+00,0.000000E+00,4.462040E-02,0.000000E+00,1.005169E-01,1.501342E+03,2.818873E+03,4.462040E-02,1.623106E+03,4.462040E-02,0.000000E+00,0.000000E+00
19:00:00,3.312662E+00,5.482795E+04,6.854502E+00,9.318511E+04,1.828006E+05,3.386142E+00,2.249115E+05,3.312662E+00,0.000000E+00,0.000000E+00,2.838488E-01,4.697989E+03,6.475371E-01,8.803093E+03,1.726897E+04,3.129556E-01,2.078687E+04,2.838488E-01,0.000000E+00,0.000000E+00,4.462040E-02,0.000000E+00,7.279384E-02,9.896127E+02,1.941317E+03,4.462040E-02,1.623106E+03,4.462040E-02,0.000000E+00,0.000000E+00
20:00:00,3.312662E+00,5.808680E+04,6.540775E+00,8.248555E+04,1.678383E+05,3.349811E+00,2.224983E+05,3.312662E+00,0.000000E+00,0.000000E+00,2.838488E-01,4.977228E+03,6.109536E-01,7.704721E+03,1.567726E+04,3.069370E-01,2.038711E+04,2.838488E-01,0.000000E+00,0.000000E+00,4.462040E-02,0.000000E+00,5.236943E-02,6.604296E+02,1.343816E+03,4.462040E-02,1.623106E+03,4.462040E-02,0.000000E+00,0.000000E+00
21:00:00,3.312662E+00,6.075313E+04,5.900150E+00,6.965767E+04,1.465318E+05,3.349383E+00,2.224699E+05,3.312662E+00,0.000000E+00,0.000000E+00,2.838488E-01,5.205695E+03,5.542310E-01,6.543297E+03,1.376448E+04,3.045467E-01,2.022835E+04,2.838488E-01,0.000000E+00,0.000000E+00,4.462040E-02,0.000000E+00,4.648130E-02,5.487621E+02,1.154376E+03,4.462040E-02,1.623106E+03,4.462040E-02,0.000000E+00,0.000000E+00
22:00:00,3.312662E+00,6.341947E+04,5.441385E+00,5.986172E+04,1.306489E+05,3.352857E+00,2.227006E+05,3.312662E+00,0.000000E+00,0.000000E+00,2.838488E-01,5.434163E+03,5.166829E-01,5.684128E+03,1.240568E+04,3.035491E-01,2.016208E+04,2.838488E-01,0.000000E+00,0.000000E+00,4.462040E-02,0.000000E+00,4.462040E-02,4.908776E+02,1.071346E+03,4.462040E-02,1.623106E+03,4.462040E-02,0.000000E+00,0.000000E+00
23:00:00,3.312662E+00,6.549328E+04,5.186161E+00,5.380728E+04,1.211930E+05,3.353540E+00,2.227460E+05,3.312662E+00,0.000000E+00,0.000000E+00,2.838488E-01,5.611860E+03,4.857592E-01,5.039832E+03,1.135148E+04,3.034198E-01,2.015349E+04,2.838488E-01,0.000000E+00,0.000000E+00,4.462040E-02,0.000000E+00,4.462040E-02,4.629440E+02,1.042713E+03,4.462040E-02,1.623106E+03,4.462040E-02,0.000000E+00,0.000000E+00
24:00:00,3.312662E+00,6.756710E+04,4.895182E+00,4.772381E+04,1.112520E+05,3.356272E+00,2.229274E+05,3.312662E+00,0.000000E+00,0.000000E+00,2.838488E-01,5.789557E+03,4.525960E-01,4.412420E+03,1.028607E+04,3.040911E-01,2.019808E+04,2.838488E-01,0.000000E+00,0.000000E+00,4.462040E-02,0.000000E+00,4.462040E-02,4.350104E+02,1.014080E+03,4.462040E-02,1.623106E+03,4.462040E-02,0.000000E+00,0.000000E+00
Coinc Peak   ,3.891201E+00,6.854502E+00,2.646443E+05,1.036683E+05,4.045499E-01,6.829076E-01,2.816071E+04,1.068985E+04,4.462040E-02,1.532618E-01,1.623106E+03,1.864248E+03
NonCoinc Peak,3.984337E+00,7.871321E+00,2.646443E+05,1.036683E+05,4.239720E-01,6.857849E-01,2.816071E+04,1.068985E+04,4.462040E-02,1.532618E-01,1.623106E+03,1.864248E+03
